,id,text,time,location,followers,user_id,favorite_count,retweet_count,verified,rumour,reply_id,reply_text,reply_time,reply_location,reply_followers,reply_user_id,reply_verified
10,524922729485848576,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,Wed Oct 22 13:58:25 +0000 2014,Ottawa | Toronto,1209,44685373,10,105,False,1,524935505755254786,@Henderburn why are there no police ??,Wed Oct 22 14:49:12 +0000 2014,"iPhone: 42.065194,-87.727965",267,16148520,False
11,524922729485848576,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,Wed Oct 22 13:58:25 +0000 2014,Ottawa | Toronto,1209,44685373,10,105,False,1,524935834941001728,@Henderburn so.. Instead of helping you took a picture for profit?,Wed Oct 22 14:50:30 +0000 2014,,26,234922003,False
12,524922729485848576,Only photo I will tweet. CPR being performed on the soldier now. I heard four shots. #ottawa http://t.co/cqdw1yx8AI,Wed Oct 22 13:58:25 +0000 2014,Ottawa | Toronto,1209,44685373,10,105,False,1,524941702046707712,@Henderburn I'm a Photo Editor @ ABC- Would you be willing to share this with all ABC News platforms and with partners if we credit?,Wed Oct 22 15:13:49 +0000 2014,"Brooklyn, NY",500,33339548,False
13,524923293711998976,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,Wed Oct 22 14:00:40 +0000 2014,Ottawa,78813,180887271,80,667,True,1,524923725976965120,@evansolomoncbc Hopefully the soldier is okay.  Wondering how long before this is also labeled terrorism.  #cdnpoli,Wed Oct 22 14:02:23 +0000 2014,"Ontario, Canada",523,19069155,False
14,524923293711998976,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,Wed Oct 22 14:00:40 +0000 2014,Ottawa,78813,180887271,80,667,True,1,524923810303057920,What. The.... “@evansolomoncbc: At the war memorial in. Ottawa. A soldier has been shot. http://t.co/XrdXULsAbc”,Wed Oct 22 14:02:43 +0000 2014,Toronto,1769,23794693,False
15,524923293711998976,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,Wed Oct 22 14:00:40 +0000 2014,Ottawa,78813,180887271,80,667,True,1,524923813931540480,@evansolomoncbc very  frightening! I hope the soldier is ok and they catch the lunatic who did this,Wed Oct 22 14:02:44 +0000 2014,"Sault Ste Marie, ON Canada",16,2690634918,False
16,524923293711998976,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,Wed Oct 22 14:00:40 +0000 2014,Ottawa,78813,180887271,80,667,True,1,524923864007331840,@evansolomoncbc @HuffPostCanada Has the uniform become a bulls-eye?,Wed Oct 22 14:02:56 +0000 2014,YYJ & YQK & ZRH & a few others,145,283603981,False
17,524923293711998976,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,Wed Oct 22 14:00:40 +0000 2014,Ottawa,78813,180887271,80,667,True,1,524923941589364736,“@evansolomoncbc: At the war memorial in Ottawa. A soldier has been shot. They are giving him treatment #breaking” wow.,Wed Oct 22 14:03:14 +0000 2014,"Toronto, Canada",16,187188493,False
18,524923293711998976,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,Wed Oct 22 14:00:40 +0000 2014,Ottawa,78813,180887271,80,667,True,1,524924577424879616,@evansolomoncbc cowardly as as most terrorist acts are,Wed Oct 22 14:05:46 +0000 2014,,1695,52503887,False
19,524923293711998976,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,Wed Oct 22 14:00:40 +0000 2014,Ottawa,78813,180887271,80,667,True,1,524924798993199105,"@evansolomoncbc @nspector4 Are we ""at war"" yet?",Wed Oct 22 14:06:39 +0000 2014,,23,2302036842,False
20,524923293711998976,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,Wed Oct 22 14:00:40 +0000 2014,Ottawa,78813,180887271,80,667,True,1,524925268553904128,@evansolomoncbc @CBCNews Please contact CJAD Amanda Kline (514) 207-2173,Wed Oct 22 14:08:31 +0000 2014,"Montreal, Quebec, Canada",1,2833993809,False
21,524923293711998976,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,Wed Oct 22 14:00:40 +0000 2014,Ottawa,78813,180887271,80,667,True,1,524925584191664128,@evansolomoncbc call everyone or we are all dead http://t.co/bj9ONV2BJY,Wed Oct 22 14:09:46 +0000 2014,"Deadwood ,Purgatory",2333,76952859,False
22,524923293711998976,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,Wed Oct 22 14:00:40 +0000 2014,Ottawa,78813,180887271,80,667,True,1,524925725317795840,@evansolomoncbc @chextv This makes me so angry!! Hope he is ok. Who would do this to one of our heroes? #HeroesInRealLife,Wed Oct 22 14:10:20 +0000 2014,"Peterborough, Ontario, Canada",249,1706152290,False
23,524923293711998976,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,Wed Oct 22 14:00:40 +0000 2014,Ottawa,78813,180887271,80,667,True,1,524925943597789184,“@evansolomoncbc: At war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/xK1ZI2YvhH”,Wed Oct 22 14:11:12 +0000 2014,"Burlington, Ontario, Canada",307,2432522299,False
24,524923293711998976,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,Wed Oct 22 14:00:40 +0000 2014,Ottawa,78813,180887271,80,667,True,1,524925998538981376,".@evansolomoncbc I hope a PC back bencher doesn't mention terrorism. Because that would irresponsible and wrong, right?",Wed Oct 22 14:11:25 +0000 2014,Canada,808,116500468,False
25,524923293711998976,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,Wed Oct 22 14:00:40 +0000 2014,Ottawa,78813,180887271,80,667,True,1,524926167569022977,@evansolomoncbc @AmandaWills wasn't there an attack in Quebec earlier this week?,Wed Oct 22 14:12:05 +0000 2014,Cleveland Ohio,112,128091407,False
26,524923293711998976,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,Wed Oct 22 14:00:40 +0000 2014,Ottawa,78813,180887271,80,667,True,1,524926214281383936,@evansolomoncbc @CBCNews Is this the same gunman being chased through parliament at this hour?,Wed Oct 22 14:12:16 +0000 2014,"saskatoon, sk",61,2412595586,False
27,524923293711998976,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,Wed Oct 22 14:00:40 +0000 2014,Ottawa,78813,180887271,80,667,True,1,524926238243049473,@evansolomoncbc @CBCNews Unbelievable.,Wed Oct 22 14:12:22 +0000 2014,Alberta Canada,6,464056433,False
28,524923293711998976,At the war memorial in. Ottawa. A soldier has been shot. They are giving him treatment now. #breaking http://t.co/cTmlb1LvgG,Wed Oct 22 14:00:40 +0000 2014,Ottawa,78813,180887271,80,667,True,1,524926749508132864,2nd in 48h :( #terrorism RT @evansolomoncbc: At the war memorial in Ottawa. A soldier has been shot. #breaking http://t.co/uPbZej7rET,Wed Oct 22 14:14:24 +0000 2014,"Montréal, Québec",8617,810948,False
29,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524923587434926080,RT @CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:01:50 +0000 2014,New York,199,331297670,False
30,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524923775553634304,"""@CBCAlerts  Uniformed Canadian soldier shot at War Memorial in #Ottawa."" First the Montreal murder of a soldier, now Ottawa.",Wed Oct 22 14:02:35 +0000 2014,"Ottawa, Canada",100,2176810176,False
31,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524924081242914817,“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.” I get a sense that Canada is about to be on a very High alert,Wed Oct 22 14:03:48 +0000 2014,,53,390020503,False
32,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524924220296679425,“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.” What the fuck is going on,Wed Oct 22 14:04:21 +0000 2014,The Greatest Place On Earth,442,245882973,False
33,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524924309135818752,“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.” Absolutely disgusting ... #CantBelieveIt,Wed Oct 22 14:04:42 +0000 2014,,377,612660347,False
34,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524924408323125248,@CBCAlerts What is going on in our country!?,Wed Oct 22 14:05:06 +0000 2014,Newfoundland,232,22849876,False
35,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524924651081060352,@CBCAlerts what...? Are they targetting men in uniform? Getting scary now....,Wed Oct 22 14:06:04 +0000 2014,,8,2819580681,False
36,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524924901090938880,“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.” So insane.,Wed Oct 22 14:07:03 +0000 2014,,372,412567162,False
37,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524925025741455360,@CBCAlerts,Wed Oct 22 14:07:33 +0000 2014,,8,2774115294,False
38,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524925090488938496,@CBCAlerts @CBCNews this is insane!! Wtf,Wed Oct 22 14:07:48 +0000 2014,,8,2774115294,False
39,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524925136743702528,@CBCAlerts @CBCNews Please contact CJAD Amanda Kline (514) 207-2173,Wed Oct 22 14:07:59 +0000 2014,"Montreal, Quebec, Canada",1,2833993809,False
40,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524925385575006208,“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.” Terrible!,Wed Oct 22 14:08:59 +0000 2014,"Kemptville, Ontario",1762,16990814,False
41,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524925753302208513,“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.”!?!?!?!?!?!???!?,Wed Oct 22 14:10:26 +0000 2014,"Endiang, Alberta, Canada",466,274496182,False
42,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524926110123839489,@CBCAlerts @CBCMontreal ...what is wrong with the people in the world these days?? #Ottawa soldier shot,Wed Oct 22 14:11:51 +0000 2014,The Lone Star State ,87,2315682110,False
43,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524927351818559488,“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.” Sickening 😔,Wed Oct 22 14:16:48 +0000 2014,Canada,337,398149765,False
44,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524929050276814848,@CBCAlerts @CBCNews brutal! How could Canadians do this?,Wed Oct 22 14:23:32 +0000 2014,,3,2234654552,False
45,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524929528029011969,“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.” @gillsimons,Wed Oct 22 14:25:26 +0000 2014,,297,492455514,False
46,524923341359300608,Uniformed Canadian soldier shot at War Memorial in #Ottawa.,Wed Oct 22 14:00:51 +0000 2014,Toronto,366088,19038934,37,431,True,1,524929829620432896,“@CBCAlerts: Uniformed Canadian soldier shot at War Memorial in #Ottawa.” @megzmcmillz,Wed Oct 22 14:26:38 +0000 2014,,428,316100289,False
47,524923462398513152,Shots fired on parliament hill after a man walked up with a gun. I'm locked in a security office on parliament hill,Wed Oct 22 14:01:20 +0000 2014,"Ottawa, Ontario",4898,247412653,20,168,True,1,524923588701614080,@cmaconthehill Be safe!,Wed Oct 22 14:01:50 +0000 2014,"Calgary, Alberta",670,26157329,False
48,524923462398513152,Shots fired on parliament hill after a man walked up with a gun. I'm locked in a security office on parliament hill,Wed Oct 22 14:01:20 +0000 2014,"Ottawa, Ontario",4898,247412653,20,168,True,1,524925243245461504,@cmaconthehill @News1130radio badass!!!!,Wed Oct 22 14:08:25 +0000 2014,,17,1011587136,False
49,524923462398513152,Shots fired on parliament hill after a man walked up with a gun. I'm locked in a security office on parliament hill,Wed Oct 22 14:01:20 +0000 2014,"Ottawa, Ontario",4898,247412653,20,168,True,1,524925639170998272,@cmaconthehill stay safe. Unbelievable,Wed Oct 22 14:09:59 +0000 2014,Ottawa Ontario Canada,1229,61232629,False
50,524923462398513152,Shots fired on parliament hill after a man walked up with a gun. I'm locked in a security office on parliament hill,Wed Oct 22 14:01:20 +0000 2014,"Ottawa, Ontario",4898,247412653,20,168,True,1,524926236540555264,@cmaconthehill  OMG! Be safe,Wed Oct 22 14:12:22 +0000 2014,Toronto,220,122099232,False
51,524923462398513152,Shots fired on parliament hill after a man walked up with a gun. I'm locked in a security office on parliament hill,Wed Oct 22 14:01:20 +0000 2014,"Ottawa, Ontario",4898,247412653,20,168,True,1,524926370502430720,@cmaconthehill this will be spun to restrict law abiding gun owners. Just watch the knee jerk. Crazys and criminals don't follow the laws.,Wed Oct 22 14:12:54 +0000 2014,"Sudbury, Ontario, Canada",112,251464391,False
52,524923462398513152,Shots fired on parliament hill after a man walked up with a gun. I'm locked in a security office on parliament hill,Wed Oct 22 14:01:20 +0000 2014,"Ottawa, Ontario",4898,247412653,20,168,True,1,524926523317710848,@cmaconthehill @KelseyBanks what is happening in Canada? #sad,Wed Oct 22 14:13:30 +0000 2014,,514,991234315,False
53,524923462398513152,Shots fired on parliament hill after a man walked up with a gun. I'm locked in a security office on parliament hill,Wed Oct 22 14:01:20 +0000 2014,"Ottawa, Ontario",4898,247412653,20,168,True,1,524928263341481984,@cmaconthehill WTH is happening?,Wed Oct 22 14:20:25 +0000 2014,un-tario(ontario) ,1403,2574426653,False
54,524923462398513152,Shots fired on parliament hill after a man walked up with a gun. I'm locked in a security office on parliament hill,Wed Oct 22 14:01:20 +0000 2014,"Ottawa, Ontario",4898,247412653,20,168,True,1,524929751094665216,@cmaconthehill @680News Holy Christ! Please be safe!,Wed Oct 22 14:26:20 +0000 2014,Greater Toronto Area - Canada,2670,162068086,False
55,524923462398513152,Shots fired on parliament hill after a man walked up with a gun. I'm locked in a security office on parliament hill,Wed Oct 22 14:01:20 +0000 2014,"Ottawa, Ontario",4898,247412653,20,168,True,1,524930875482705920,@cmaconthehill Be safe.,Wed Oct 22 14:30:48 +0000 2014,America,264,2444857334,False
56,524923462398513152,Shots fired on parliament hill after a man walked up with a gun. I'm locked in a security office on parliament hill,Wed Oct 22 14:01:20 +0000 2014,"Ottawa, Ontario",4898,247412653,20,168,True,1,524934870469197824,@cmaconthehill Hope you are OK.,Wed Oct 22 14:46:40 +0000 2014,"1648 Queen St. West, Toronto.",217,143429229,False
57,524923462398513152,Shots fired on parliament hill after a man walked up with a gun. I'm locked in a security office on parliament hill,Wed Oct 22 14:01:20 +0000 2014,"Ottawa, Ontario",4898,247412653,20,168,True,1,524938029920948224,@cmaconthehill be safe,Wed Oct 22 14:59:13 +0000 2014,,8,2771399703,False
58,524923462398513152,Shots fired on parliament hill after a man walked up with a gun. I'm locked in a security office on parliament hill,Wed Oct 22 14:01:20 +0000 2014,"Ottawa, Ontario",4898,247412653,20,168,True,1,524943172875845632,@cmaconthehill stay safe Cormac.,Wed Oct 22 15:19:40 +0000 2014,Toronto,421,20749899,False
59,524923480173981696,#BREAKING: Reports of shots fired on Parliament Hill,Wed Oct 22 14:01:24 +0000 2014,,173267,203123011,53,291,True,1,524923647849684992,dunyanin en guvenli noktalarindan birinde neler oluyor?? “@CTVNews: #BREAKING: Reports of shots fired on Parliament Hill”,Wed Oct 22 14:02:04 +0000 2014,Toronto/Antalya,1208,82098291,False
60,524923480173981696,#BREAKING: Reports of shots fired on Parliament Hill,Wed Oct 22 14:01:24 +0000 2014,,173267,203123011,53,291,True,1,524923935696375809,@CTVNews @TSNSteveLloyd,Wed Oct 22 14:03:13 +0000 2014,"Ottawa, Ontario CANADA",139,20003589,False
61,524923480173981696,#BREAKING: Reports of shots fired on Parliament Hill,Wed Oct 22 14:01:24 +0000 2014,,173267,203123011,53,291,True,1,524923966608400384,I hope everyone is ok. This is awful. “@CTVNews: #BREAKING: Reports of shots fired on Parliament Hill”,Wed Oct 22 14:03:20 +0000 2014,"Vancouver, Canada",190,24045289,False
62,524923480173981696,#BREAKING: Reports of shots fired on Parliament Hill,Wed Oct 22 14:01:24 +0000 2014,,173267,203123011,53,291,True,1,524924943457198081,RT @CTVNews: #BREAKING: Reports of shots fired on Parliament Hill,Wed Oct 22 14:07:13 +0000 2014,"Vancouver Island, BC",18165,56503668,False
63,524923480173981696,#BREAKING: Reports of shots fired on Parliament Hill,Wed Oct 22 14:01:24 +0000 2014,,173267,203123011,53,291,True,1,524925053847494656,“@CTVNews: #BREAKING: Reports of shots fired on Parliament Hill” oh no,Wed Oct 22 14:07:40 +0000 2014,Milky Way-Orion Arm-inner rim,134,20105825,False
64,524923480173981696,#BREAKING: Reports of shots fired on Parliament Hill,Wed Oct 22 14:01:24 +0000 2014,,173267,203123011,53,291,True,1,524929472295079936,@CTVNews cops better round up these nutjobs or they risk it being taken care of by the mob.  That would be ugly and swift.,Wed Oct 22 14:25:13 +0000 2014,Canada,23,256196918,False
65,524923480173981696,#BREAKING: Reports of shots fired on Parliament Hill,Wed Oct 22 14:01:24 +0000 2014,,173267,203123011,53,291,True,1,524947209989922816,@CTVNews @JakeKock,Wed Oct 22 15:35:42 +0000 2014,"Cornhole ON,Canada",79,1107336421,False
66,524923610851729408,BREAKING | Centre block and east block at Parliament Hill are locked down. #cbcOTT #OTTnews,Wed Oct 22 14:01:56 +0000 2014,Ottawa,66566,18999969,8,193,False,1,524936636296351744,@CBCOttawa #cbcottawa what's wrong with people scary,Wed Oct 22 14:53:41 +0000 2014,Ottawa Ontario Canada,1228,61232629,False
67,524923676484177920,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,Wed Oct 22 14:02:11 +0000 2014,Mostly in Canada,10991,42896073,41,391,False,1,524924021608284160,@RichardMadan any updates?,Wed Oct 22 14:03:34 +0000 2014,Toronto and New York City ,31718,1383075996,False
68,524923676484177920,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,Wed Oct 22 14:02:11 +0000 2014,Mostly in Canada,10991,42896073,41,391,False,1,524924074087436289,"@RichardMadan @CTVMelissaLamb AND war memorial, or is this same?",Wed Oct 22 14:03:46 +0000 2014,"Ottawa, Ontario",587,38178333,False
69,524923676484177920,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,Wed Oct 22 14:02:11 +0000 2014,Mostly in Canada,10991,42896073,41,391,False,1,524924651080650752,@RichardMadan @rebeccamakonnen Targeting the soldiers is a stupid act. They have not decided to go in #Irak...,Wed Oct 22 14:06:04 +0000 2014,Québec Canada ,530,70990216,False
70,524923676484177920,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,Wed Oct 22 14:02:11 +0000 2014,Mostly in Canada,10991,42896073,41,391,False,1,524925154800181248,"@RichardMadan @ladykitchenless lock it down! find the criminals.. wait, the buildings full of criminals! #cdnpoli",Wed Oct 22 14:08:04 +0000 2014,Toronto ON,1012,26248921,False
71,524923676484177920,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,Wed Oct 22 14:02:11 +0000 2014,Mostly in Canada,10991,42896073,41,391,False,1,524925391266664448,“@RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/RzWnoOV4Sr” sirens galore down here,Wed Oct 22 14:09:00 +0000 2014,Ottawa!,282,29852850,False
72,524923676484177920,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,Wed Oct 22 14:02:11 +0000 2014,Mostly in Canada,10991,42896073,41,391,False,1,524925449068355584,“@RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/41zh7DWtfS” holy shit,Wed Oct 22 14:09:14 +0000 2014,north of somewhere,204,37120359,False
73,524923676484177920,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,Wed Oct 22 14:02:11 +0000 2014,Mostly in Canada,10991,42896073,41,391,False,1,524925539996667904,“@RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/GRnmSXzgTr” Oh Canada!,Wed Oct 22 14:09:36 +0000 2014,/dev/null/,659,17718055,False
74,524923676484177920,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,Wed Oct 22 14:02:11 +0000 2014,Mostly in Canada,10991,42896073,41,391,False,1,524926568171577345,“@RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/VSOYzKOTaV”,Wed Oct 22 14:13:41 +0000 2014,"Ontario, Canada",853,332063391,False
75,524923676484177920,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,Wed Oct 22 14:02:11 +0000 2014,Mostly in Canada,10991,42896073,41,391,False,1,524932346961985536,“@RichardMadan: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/gYkprr50hG” #shocking,Wed Oct 22 14:36:38 +0000 2014,"Barrie, Ontario, Canada",1775,9546052,False
76,524923676484177920,BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn #cdnpoli http://t.co/38qOgXcuet,Wed Oct 22 14:02:11 +0000 2014,Mostly in Canada,10991,42896073,41,391,False,1,524941166505373697,@RichardMadan uOttawa is lockdown http://t.co/x9XwjRHa10,Wed Oct 22 15:11:41 +0000 2014,"45.429148,-75.771661",66,30774521,False
